"payment_id","customer_id","staff_id","rental_id","amount","payment_date","last_update"
55199,585,120,298060,44.10,2016-06-13 05:38:21,2010-05-19 14:27:34
55200,303,5,298061,58.50,2016-06-16 06:54:19,2010-05-19 14:42:05
55201,288,63,298062,40.80,2016-06-15 07:44:31,2010-05-19 14:53:05
55202,131,10,298063,53.20,2016-06-13 10:50:20,2010-05-19 15:06:45
55203,158,119,298064,79.30,2016-06-16 13:18:14,2010-05-19 15:21:18
55204,58,76,298065,21.20,2016-06-16 14:18:53,2010-05-19 15:36:07
55205,320,20,298066,71.10,2016-06-13 16:24:07,2010-05-19 15:48:43
55206,70,78,298067,24.40,2016-06-13 18:08:41,2010-05-19 16:04:38
55207,526,71,298068,70.50,2016-06-13 19:54:01,2010-05-19 16:19:32
55208,313,65,298070,69.10,2016-06-13 22:58:15,2010-05-19 16:32:48
55209,210,78,298071,14.40,2016-06-18 01:58:56,2010-05-19 16:44:43
55210,432,115,298072,63.50,2016-06-15 06:15:48,2010-05-19 16:59:54
55211,299,5,298073,46.60,2016-06-15 09:44:25,2010-05-19 17:10:52
55212,13,116,298074,26.00,2016-06-14 16:09:29,2010-05-19 17:26:03
55213,403,12,298075,81.60,2016-06-14 21:46:50,2010-05-19 17:41:39
55214,64,3,298076,89.80,2016-06-18 23:50:28,2010-05-19 17:54:38
55215,212,74,298077,36.30,2016-06-19 09:21:11,2010-05-19 18:05:41
55216,510,17,298078,34.10,2016-06-18 14:08:04,2010-05-19 18:18:43
55217,124,19,298079,16.20,2016-06-19 21:50:29,2010-05-19 18:30:33
55218,118,72,298080,98.40,2016-06-20 04:45:48,2010-05-19 18:45:42
55219,247,80,298081,50.30,2016-06-19 07:31:09,2010-05-19 18:58:17
55220,48,119,298082,45.00,2016-06-18 14:57:43,2010-05-19 19:09:19
55221,277,20,298083,61.10,2016-06-18 22:23:57,2010-05-19 19:22:45
55222,37,121,298085,55.60,2016-06-21 16:05:11,2010-05-19 19:36:22
55223,351,70,298086,9.20,2016-06-21 21:57:29,2010-05-19 19:50:42
55224,577,10,298087,79.00,2016-06-18 03:34:53,2010-05-19 20:07:14
55225,499,62,298088,10.00,2016-06-18 13:33:23,2010-05-19 20:17:52
55226,194,119,298089,69.50,2016-06-18 22:17:33,2010-05-19 20:30:59
55227,179,80,298091,48.40,2016-06-22 07:48:21,2010-05-19 20:47:09
55228,549,115,298092,79.10,2016-06-21 10:41:17,2010-05-19 20:57:37
55229,371,76,298093,42.70,2016-06-21 13:23:28,2010-05-19 21:12:56
55230,11,73,298094,81.80,2016-06-22 15:24:55,2010-05-19 21:24:21
55231,536,81,298095,71.90,2016-06-19 16:59:36,2010-05-19 21:39:54
55232,308,14,298096,2.10,2016-06-19 18:43:41,2010-05-19 21:55:49
55233,579,74,298097,70.50,2016-06-21 21:22:56,2010-05-19 22:09:58
55234,383,6,298099,19.60,2016-06-21 00:39:17,2010-05-19 22:26:18
55235,488,62,298100,66.10,2016-06-20 02:25:37,2010-05-19 22:37:43
55236,400,3,298101,93.60,2016-06-21 03:56:32,2010-05-19 22:53:35
55237,499,77,298102,49.80,2016-06-24 04:49:13,2010-05-19 23:04:18
55238,543,11,298103,55.70,2016-06-22 07:59:03,2010-05-19 23:16:46
55239,597,20,298105,42.10,2016-06-20 11:55:59,2010-05-19 23:28:23
55240,83,12,298106,65.50,2016-06-21 13:04:33,2010-05-19 23:38:59
55241,263,81,298108,11.00,2016-06-24 17:56:42,2010-05-19 23:55:12
55242,582,72,298109,92.70,2016-06-22 20:18:41,2010-05-20 00:06:57
55243,410,71,298110,46.80,2016-06-23 22:57:18,2010-05-20 00:20:58
55244,373,121,298111,91.40,2016-06-25 01:58:10,2010-05-20 00:35:39
55245,410,119,298112,96.40,2016-06-23 05:23:09,2010-05-20 00:47:20
55246,301,19,298114,40.30,2016-06-25 16:34:30,2010-05-20 01:01:46
55247,291,6,298115,85.80,2016-06-23 00:09:13,2010-05-20 01:16:03
55248,587,121,298116,84.90,2016-06-26 04:41:01,2010-05-20 01:28:25
55249,97,17,298117,92.20,2016-06-23 13:30:19,2010-05-20 01:43:20
55250,194,126,298118,56.40,2016-06-23 20:51:48,2010-05-20 01:53:57
55251,266,5,298119,32.40,2016-06-27 02:10:06,2010-05-20 02:09:44
55252,118,119,298120,36.60,2016-06-23 09:36:53,2010-05-20 02:20:48
55253,298,12,298121,95.00,2016-06-25 14:54:56,2010-05-20 02:31:47
55254,276,7,298122,77.90,2016-06-26 22:54:22,2010-05-20 02:47:33
55255,538,71,298123,98.80,2016-06-25 05:57:59,2010-05-20 03:00:31
55256,352,8,298125,62.70,2016-06-27 21:09:35,2010-05-20 03:17:05
55257,397,9,298126,16.10,2016-06-25 02:21:04,2010-05-20 03:33:04
55258,543,77,298127,42.70,2016-06-26 07:23:19,2010-05-20 03:43:29
55259,267,12,298128,45.80,2016-06-28 17:23:14,2010-05-20 03:55:07
55260,330,71,298129,69.10,2016-06-28 02:47:10,2010-05-20 04:07:37
55261,187,12,298130,78.40,2016-06-28 05:39:36,2010-05-20 04:18:52
55262,198,78,298131,42.40,2016-06-26 08:24:00,2010-05-20 04:33:13
55263,402,3,298132,24.10,2016-06-29 10:21:33,2010-05-20 04:48:35
55264,124,72,298133,15.00,2016-06-29 12:49:40,2010-05-20 05:03:25
55265,364,63,298134,78.00,2016-06-28 14:00:29,2010-05-20 05:17:24
55266,181,1,298135,44.10,2016-06-27 16:28:41,2010-05-20 05:31:28
55267,495,17,298136,73.70,2016-06-28 18:05:05,2010-05-20 05:45:03
55268,511,19,298138,45.50,2016-06-29 22:37:09,2010-05-20 06:00:16
55269,105,75,298140,27.10,2016-06-28 02:01:27,2010-05-20 06:10:17
55270,339,70,298141,64.60,2016-06-28 03:02:51,2010-05-20 06:24:08
55271,459,122,298142,70.20,2016-07-01 04:15:58,2010-05-20 06:38:10
55272,217,2,298143,66.40,2016-06-29 05:24:49,2010-05-20 06:50:43
55273,501,16,298144,65.20,2016-07-01 06:45:58,2010-05-20 07:03:51
55274,3,6,298145,56.70,2016-06-28 07:59:29,2010-05-20 07:14:39
55275,448,16,298146,92.10,2016-06-30 08:59:38,2010-05-20 07:25:30
55276,38,76,298147,54.20,2016-06-30 09:51:48,2010-05-20 07:36:56
55277,492,79,298148,84.50,2016-06-29 11:18:16,2010-05-20 07:51:21
55278,228,79,298150,53.90,2016-06-30 14:01:37,2010-05-20 08:02:24
55279,397,121,298151,93.30,2016-07-01 15:20:59,2010-05-20 08:15:17
55280,314,114,298152,14.50,2016-06-30 16:25:47,2010-05-20 08:28:08
55281,273,67,298153,7.90,2016-06-30 16:54:54,2010-05-20 08:43:28
55282,163,5,298154,83.60,2016-06-28 17:25:43,2010-05-20 08:57:21
55283,474,81,298155,17.80,2016-06-29 18:28:10,2010-05-20 09:12:34
55284,302,62,298156,64.70,2016-06-27 19:49:50,2010-05-20 09:22:43
55285,274,3,298157,96.00,2016-06-28 20:56:02,2010-05-20 09:34:45
55286,122,20,298158,37.10,2016-06-27 22:22:52,2010-05-20 09:47:39
55287,211,63,298159,22.70,2016-06-28 22:55:40,2010-05-20 09:59:55
55288,320,63,298160,30.50,2016-06-27 23:42:55,2010-05-20 10:10:50
55289,600,7,298161,11.50,2016-06-29 01:15:56,2010-05-20 10:22:46
55290,1,79,298163,28.30,2016-06-29 09:36:48,2010-05-20 10:34:37
55291,305,78,298164,31.90,2016-07-02 11:46:19,2010-05-20 10:50:18
55292,564,121,298165,45.70,2016-07-02 13:03:00,2010-05-20 11:03:56
55293,444,14,298166,13.80,2016-06-29 15:25:44,2010-05-20 11:19:54
55294,429,19,298167,8.20,2016-06-28 17:17:02,2010-05-20 11:32:48
55295,583,3,298168,45.20,2016-06-29 19:53:08,2010-05-20 11:48:20
55296,509,20,298169,14.40,2016-07-02 22:22:12,2010-05-20 12:04:09
55297,584,119,298170,32.70,2016-06-29 23:26:35,2010-05-20 12:14:47
55298,460,62,298171,79.90,2016-07-01 01:45:28,2010-05-20 12:30:47
55299,75,21,298172,51.40,2016-06-29 06:24:28,2010-05-20 12:47:17
55300,397,75,298173,60.30,2016-06-30 11:15:53,2010-05-20 13:01:50
55301,264,78,298175,9.50,2016-06-30 16:06:22,2010-05-20 13:17:40
55302,557,11,298176,97.10,2016-06-29 17:29:53,2010-05-20 13:29:09
55303,436,75,298177,96.60,2016-07-01 19:50:13,2010-05-20 13:39:48
55304,435,74,298178,25.40,2016-07-03 21:04:23,2010-05-20 13:51:13
55305,499,79,298179,28.40,2016-07-02 01:20:18,2010-05-20 14:06:09
55306,50,14,298180,89.30,2016-06-30 04:01:08,2010-05-20 14:18:19
55307,228,14,298181,66.50,2016-07-04 07:31:53,2010-05-20 14:34:50
55308,101,66,298182,95.80,2016-06-30 08:46:27,2010-05-20 14:45:45
55309,331,16,298183,64.60,2016-07-01 11:21:34,2010-05-20 15:01:45
55310,40,16,298184,24.90,2016-07-03 16:10:37,2010-05-20 15:18:01
55311,45,69,298185,84.30,2016-07-01 20:28:58,2010-05-20 15:30:43
55312,43,2,298186,23.60,2016-07-03 22:44:50,2010-05-20 15:40:56
55313,474,2,298187,51.80,2016-07-01 02:53:08,2010-05-20 15:53:27
55314,369,81,298188,95.00,2016-07-04 06:37:22,2010-05-20 16:07:37
55315,138,74,298189,1.20,2016-07-02 08:05:15,2010-05-20 16:20:06
55316,333,122,298190,74.00,2016-07-04 11:41:03,2010-05-20 16:33:05
55317,65,12,298191,21.20,2016-07-05 16:16:52,2010-05-20 16:49:00
55318,87,121,298192,40.30,2016-07-03 17:40:04,2010-05-20 17:02:52
55319,93,81,298193,23.30,2016-07-04 19:24:53,2010-05-20 17:14:10
55320,494,63,298194,91.40,2016-07-01 23:42:26,2010-05-20 17:29:10
55321,599,17,298195,20.80,2016-07-03 04:08:32,2010-05-20 17:44:02
55322,461,124,298196,8.30,2016-07-04 09:46:03,2010-05-20 17:59:28
55323,62,117,298197,51.10,2016-07-03 12:32:46,2010-05-20 18:11:14
55324,250,65,298198,86.00,2016-07-03 16:04:19,2010-05-20 18:24:04
55325,137,65,298199,2.00,2016-07-06 21:28:21,2010-05-20 18:36:11
55326,60,114,298201,27.20,2016-07-04 07:49:42,2010-05-20 18:50:29
55327,226,121,298202,66.00,2016-07-06 10:11:59,2010-05-20 19:03:08
55328,576,11,298203,55.90,2016-07-03 13:27:42,2010-05-20 19:18:38
55329,486,3,298204,23.90,2016-07-04 15:18:59,2010-05-20 19:30:20
55330,480,19,298205,50.50,2016-07-03 17:19:13,2010-05-20 19:45:22
55331,208,4,298206,63.40,2016-07-05 19:19:17,2010-05-20 19:56:04
55332,196,125,298207,25.10,2016-07-05 20:16:11,2010-05-20 20:12:13
55333,360,5,298210,70.30,2016-07-08 03:50:20,2010-05-20 20:28:02
55334,564,11,298211,74.00,2016-07-05 07:05:16,2010-05-20 20:38:17
55335,74,121,298212,48.30,2016-07-06 10:18:21,2010-05-20 20:50:59
55336,89,72,298213,12.70,2016-07-08 11:46:45,2010-05-20 21:07:05
55337,235,70,298214,35.20,2016-07-08 12:56:05,2010-05-20 21:22:56
55338,161,66,298216,6.80,2016-07-04 18:16:15,2010-05-20 21:35:04
55339,521,18,298217,4.10,2016-07-05 20:23:41,2010-05-20 21:51:07
55340,328,21,298218,28.20,2016-07-06 21:13:18,2010-05-20 22:04:15
55341,265,5,298220,21.70,2016-07-07 00:42:27,2010-05-20 22:15:59
55342,126,3,298221,45.80,2016-07-06 06:32:43,2010-05-20 22:28:53
55343,330,65,298222,43.20,2016-07-09 15:23:04,2010-05-20 22:40:47
55344,135,65,298223,3.50,2016-07-09 21:08:40,2010-05-20 22:56:02
55345,46,69,298224,87.00,2016-07-09 00:07:20,2010-05-20 23:09:44
55346,565,16,298225,95.00,2016-07-10 08:12:46,2010-05-20 23:21:12
55347,493,15,298226,26.10,2016-07-06 14:43:36,2010-05-20 23:33:15
55348,345,71,298227,34.90,2016-07-10 18:23:32,2010-05-20 23:49:27
55349,599,6,298228,95.10,2016-07-08 02:05:58,2010-05-21 00:03:00
55350,513,71,298229,71.90,2016-07-10 04:46:01,2010-05-21 00:14:03
55351,101,11,298230,27.20,2016-07-08 06:52:48,2010-05-21 00:28:13
55352,188,79,298231,27.10,2016-07-09 13:01:52,2010-05-21 00:38:50
55353,91,69,298233,20.20,2016-07-10 00:54:32,2010-05-21 00:51:26
55354,438,12,298234,33.10,2016-07-11 07:08:00,2010-05-21 01:07:12
55355,598,126,298235,42.30,2016-07-11 13:48:56,2010-05-21 01:18:55
55356,481,120,298236,79.20,2016-07-08 16:40:56,2010-05-21 01:28:59
55357,361,8,298237,32.10,2016-07-09 21:25:45,2010-05-21 01:39:54
55358,58,124,298238,24.60,2016-07-10 05:21:38,2010-05-21 01:56:01
55359,154,122,298239,17.20,2016-07-12 11:37:05,2010-05-21 02:10:47
55360,441,63,298240,97.50,2016-07-12 19:34:15,2010-05-21 02:24:36
55361,585,113,298241,1.60,2016-07-11 02:52:57,2010-05-21 02:38:36
55362,481,69,298242,5.30,2016-07-13 05:46:53,2010-05-21 02:52:23
55363,373,12,298243,92.50,2016-07-14 07:30:54,2010-05-21 03:07:39
55364,263,62,298244,62.50,2016-07-13 10:39:59,2010-05-21 03:19:42
55365,123,21,298245,32.90,2016-07-11 12:04:26,2010-05-21 03:32:45
55366,472,62,298246,31.10,2016-07-14 14:46:45,2010-05-21 03:47:15
55367,216,19,298247,36.80,2016-07-13 16:33:17,2010-05-21 04:02:26
55368,338,122,298248,3.60,2016-07-10 17:47:28,2010-05-21 04:14:13
55369,284,14,298249,65.40,2016-07-10 18:51:01,2010-05-21 04:27:31
55370,282,14,298250,92.90,2016-07-12 22:01:44,2010-05-21 04:41:31
55371,447,64,298251,39.70,2016-07-11 01:10:58,2010-05-21 04:57:55
55372,598,16,298252,36.00,2016-07-11 02:14:25,2010-05-21 05:08:16
55373,502,17,298253,39.60,2016-07-14 05:00:00,2010-05-21 05:24:00
55374,101,10,298254,84.80,2016-07-15 06:30:15,2010-05-21 05:34:07
55375,514,17,298256,97.80,2016-07-14 10:37:49,2010-05-21 05:46:40
55376,120,68,298257,33.80,2016-07-11 11:44:23,2010-05-21 05:59:38
55377,349,17,298258,21.00,2016-07-13 13:16:26,2010-05-21 06:12:52
55378,404,79,298259,68.60,2016-07-15 14:20:20,2010-05-21 06:23:53
55379,478,3,298260,58.40,2016-07-11 15:50:33,2010-05-21 06:36:39
55380,518,14,298261,60.60,2016-07-15 19:01:25,2010-05-21 06:48:28
55381,231,12,298262,17.10,2016-07-11 20:36:37,2010-05-21 06:59:24
55382,436,2,298263,72.30,2016-07-13 23:55:27,2010-05-21 07:11:49
55383,473,76,298264,2.80,2016-07-14 02:44:06,2010-05-21 07:25:25
55384,246,3,298265,23.30,2016-07-13 12:28:45,2010-05-21 07:35:54
55385,348,79,298266,48.00,2016-07-15 16:54:06,2010-05-21 07:51:27
55386,163,75,298267,59.30,2016-07-13 22:03:16,2010-05-21 08:07:06
55387,444,65,298268,10.30,2016-07-16 06:37:40,2010-05-21 08:17:15
55388,140,122,298269,72.90,2016-07-16 13:53:58,2010-05-21 08:28:34
55389,418,126,298270,33.70,2016-07-13 16:09:19,2010-05-21 08:42:36
55390,88,6,298271,97.90,2016-07-14 21:41:50,2010-05-21 08:57:54
55391,70,71,298273,33.40,2016-07-16 06:46:21,2010-05-21 09:10:05
55392,213,73,298274,85.10,2016-07-17 15:30:56,2010-05-21 09:23:30
55393,336,20,298275,44.30,2016-07-14 21:30:23,2010-05-21 09:33:44
55394,419,76,298277,97.00,2016-07-18 15:15:00,2010-05-21 09:47:44
55395,442,14,298278,7.90,2016-07-17 00:07:56,2010-05-21 09:58:13
55396,11,117,298279,55.00,2016-07-20 04:48:32,2010-05-21 10:13:40
55397,116,77,298281,93.20,2016-07-20 15:04:58,2010-05-21 10:29:38
55398,572,1,298282,10.90,2016-07-20 00:18:21,2010-05-21 10:40:57
55399,96,121,298283,95.10,2016-07-21 01:52:08,2010-05-21 10:54:49
55400,483,74,298284,50.40,2016-07-21 02:50:49,2010-05-21 11:06:10
55401,334,11,298285,62.90,2016-07-18 04:55:12,2010-05-21 11:20:07
55402,209,122,298286,50.50,2016-07-17 07:56:34,2010-05-21 11:32:39
55403,27,3,298287,23.40,2016-07-17 09:53:54,2010-05-21 11:45:01
55404,63,16,298288,68.50,2016-07-17 11:29:58,2010-05-21 11:59:16
55405,275,7,298289,16.70,2016-07-21 14:42:29,2010-05-21 12:15:47
55406,412,3,298290,20.70,2016-07-21 16:20:42,2010-05-21 12:26:38
55407,130,71,298291,24.00,2016-07-19 18:30:45,2010-05-21 12:39:08
55408,122,12,298292,32.80,2016-07-17 21:41:26,2010-05-21 12:54:04
55409,298,70,298293,53.80,2016-07-22 01:00:21,2010-05-21 13:10:44
55410,32,19,298294,92.80,2016-07-22 03:39:43,2010-05-21 13:26:22
55411,437,15,298295,73.00,2016-07-21 06:04:58,2010-05-21 13:38:11
55412,155,67,298296,32.50,2016-07-20 07:17:53,2010-05-21 13:53:45
55413,170,20,298297,8.10,2016-07-19 09:13:59,2010-05-21 14:08:02
55414,280,13,298299,25.90,2016-07-18 13:45:53,2010-05-21 14:22:25
55415,513,71,298300,27.20,2016-07-19 14:45:52,2010-05-21 14:36:02
55416,245,72,298301,57.20,2016-07-19 17:18:58,2010-05-21 14:49:37
55417,494,78,298302,93.70,2016-07-18 18:58:36,2010-05-21 15:04:56
55418,132,62,298303,23.20,2016-07-21 20:24:03,2010-05-21 15:19:36
55419,76,66,298304,39.20,2016-07-21 21:53:32,2010-05-21 15:35:51
55420,262,65,298305,99.20,2016-07-21 00:45:33,2010-05-21 15:51:57
55421,144,6,298306,74.90,2016-07-20 05:42:58,2010-05-21 16:07:42
55422,218,75,298307,85.20,2016-07-20 09:49:15,2010-05-21 16:23:01
55423,50,16,298308,86.00,2016-07-22 11:57:25,2010-05-21 16:37:56
55424,388,124,298309,99.60,2016-07-23 16:59:01,2010-05-21 16:51:49
55425,410,65,298310,90.40,2016-07-20 19:23:40,2010-05-21 17:02:52
55426,89,80,298311,30.90,2016-07-20 04:33:32,2010-05-21 17:15:31
55427,188,17,298312,47.60,2016-07-23 09:29:13,2010-05-21 17:31:49
55428,139,122,298313,84.00,2016-07-21 12:14:01,2010-05-21 17:43:35
55429,526,79,298314,60.50,2016-07-23 17:48:25,2010-05-21 17:58:50
55430,250,79,298316,45.50,2016-07-24 07:02:06,2010-05-21 18:09:21
55431,12,19,298317,43.40,2016-07-25 15:44:03,2010-05-21 18:25:25
55432,184,16,298318,10.10,2016-07-24 23:24:35,2010-05-21 18:40:28
55433,520,10,298320,92.20,2016-07-23 06:49:22,2010-05-21 18:55:22
55434,309,78,298321,63.30,2016-07-23 10:46:18,2010-05-21 19:08:22
55435,452,73,298322,83.50,2016-07-25 13:44:21,2010-05-21 19:23:44
55436,20,16,298323,23.30,2016-07-26 21:29:11,2010-05-21 19:39:40
55437,18,115,298324,44.90,2016-07-23 23:46:02,2010-05-21 19:55:16
55438,327,70,298325,54.40,2016-07-26 08:13:50,2010-05-21 20:08:17
55439,436,14,298326,10.30,2016-07-27 16:28:23,2010-05-21 20:24:25
55440,26,9,298327,33.60,2016-07-25 22:32:36,2010-05-21 20:39:22
55441,526,73,298329,88.60,2016-07-27 10:35:03,2010-05-21 20:51:31
55442,400,75,298330,74.70,2016-07-24 13:15:56,2010-05-21 21:07:49
55443,292,3,298331,35.60,2016-07-24 14:39:58,2010-05-21 21:22:31
55444,334,15,298333,26.50,2016-07-26 18:16:57,2010-05-21 21:33:47
55445,173,73,298334,20.60,2016-07-25 20:06:19,2010-05-21 21:50:05
55446,563,12,298335,45.40,2016-07-28 22:03:19,2010-05-21 22:04:28
55447,337,4,298336,2.00,2016-07-25 23:54:44,2010-05-21 22:21:06
55448,310,76,298337,30.40,2016-07-25 00:42:13,2010-05-21 22:36:21
55449,25,11,298338,63.10,2016-07-26 03:33:32,2010-05-21 22:48:37
55450,533,76,298339,70.60,2016-07-26 04:18:46,2010-05-21 23:01:48
55451,222,20,298341,40.30,2016-07-25 07:09:44,2010-05-21 23:15:36
55452,431,118,298342,42.50,2016-07-27 08:07:36,2010-05-21 23:31:59
55453,327,8,298343,99.60,2016-07-29 09:53:49,2010-05-21 23:44:01
55454,157,17,298344,38.90,2016-07-25 12:59:33,2010-05-21 23:55:32
55455,5,62,298345,27.50,2016-07-28 15:07:14,2010-05-22 00:10:11
55456,587,118,298346,24.10,2016-07-27 17:38:58,2010-05-22 00:22:57
55457,399,66,298347,43.90,2016-07-26 20:51:08,2010-05-22 00:35:14
55458,98,10,298348,95.40,2016-07-28 22:31:49,2010-05-22 00:48:03
55459,172,114,298349,37.10,2016-07-29 01:47:31,2010-05-22 01:01:52
55460,180,69,298350,18.70,2016-07-27 04:31:44,2010-05-22 01:16:02
55461,238,21,298351,67.80,2016-07-29 10:51:55,2010-05-22 01:26:46
55462,243,11,298352,89.10,2016-07-29 14:53:19,2010-05-22 01:40:48
55463,142,122,298353,65.90,2016-07-29 20:08:00,2010-05-22 01:53:11
55464,519,114,298354,89.70,2016-07-31 02:52:01,2010-05-22 02:03:16
55465,8,5,298355,78.40,2016-07-30 05:33:02,2010-05-22 02:17:23
55466,155,75,298356,96.30,2016-07-31 07:59:35,2010-05-22 02:32:37
55467,369,14,298357,42.50,2016-07-30 10:39:12,2010-05-22 02:43:22
55468,251,3,298358,69.60,2016-07-29 14:18:48,2010-05-22 02:56:15
55469,354,11,298359,41.20,2016-07-28 16:14:39,2010-05-22 03:11:32
55470,256,21,298360,2.50,2016-07-31 17:56:02,2010-05-22 03:23:50
55471,147,64,298361,54.70,2016-07-31 19:51:57,2010-05-22 03:35:12
55472,158,122,298362,60.90,2016-07-27 23:36:34,2010-05-22 03:49:03
55473,340,10,298363,39.70,2016-07-31 03:30:26,2010-05-22 04:04:15
55474,566,62,298364,16.00,2016-07-29 07:52:00,2010-05-22 04:19:43
55475,587,6,298366,58.80,2016-07-30 14:30:38,2010-05-22 04:29:46
55476,274,114,298367,27.60,2016-08-01 18:55:39,2010-05-22 04:40:33
55477,309,9,298368,72.40,2016-07-29 22:55:43,2010-05-22 04:50:59
55478,559,4,298369,36.60,2016-08-02 02:42:10,2010-05-22 05:05:57
55479,128,75,298370,12.80,2016-08-01 04:15:18,2010-05-22 05:20:29
55480,265,69,298371,20.40,2016-08-02 07:01:14,2010-05-22 05:35:40
55481,62,19,298372,32.30,2016-07-29 11:44:12,2010-05-22 05:46:14
55482,459,2,298373,84.70,2016-08-01 13:56:25,2010-05-22 06:00:11
55483,223,66,298374,33.40,2016-07-29 16:07:42,2010-05-22 06:10:14
55484,353,19,298375,52.10,2016-07-30 17:21:18,2010-05-22 06:23:52
55485,418,72,298376,58.20,2016-07-30 21:36:45,2010-05-22 06:38:35
55486,42,68,298377,82.00,2016-07-30 00:01:36,2010-05-22 06:51:01
55487,243,7,298378,6.00,2016-08-02 04:21:43,2010-05-22 07:05:05
55488,581,76,298379,79.80,2016-08-01 07:01:52,2010-05-22 07:19:20
55489,378,16,298380,94.20,2016-08-03 11:23:35,2010-05-22 07:31:46
55490,503,4,298381,73.00,2016-07-30 15:38:00,2010-05-22 07:45:41
55491,76,2,298383,80.10,2016-07-31 22:32:41,2010-05-22 07:57:54
55492,417,74,298384,81.10,2016-08-04 00:45:30,2010-05-22 08:14:33
55493,547,78,298385,55.90,2016-08-02 01:59:52,2010-05-22 08:30:03
55494,463,65,298386,51.90,2016-08-02 02:48:27,2010-05-22 08:42:15
55495,85,62,298387,48.90,2016-07-31 03:24:09,2010-05-22 08:53:11
55496,103,69,298388,17.40,2016-07-31 05:02:04,2010-05-22 09:05:04
55497,464,20,298389,69.00,2016-08-03 06:03:24,2010-05-22 09:19:16
55498,200,1,298390,10.10,2016-08-01 06:43:00,2010-05-22 09:33:04
55499,228,116,298391,95.10,2016-08-01 07:48:45,2010-05-22 09:43:08
55500,339,21,298392,23.40,2016-08-01 08:42:24,2010-05-22 09:54:07
55501,389,78,298393,23.60,2016-08-04 10:03:49,2010-05-22 10:05:42
55502,443,62,298394,7.60,2016-07-31 11:12:39,2010-05-22 10:18:38
55503,113,72,298395,69.80,2016-08-02 12:21:03,2010-05-22 10:31:24
55504,460,73,298396,91.80,2016-08-03 13:13:40,2010-05-22 10:43:27
55505,481,6,298397,12.00,2016-07-31 14:37:41,2010-05-22 10:56:54
55506,186,75,298398,1.00,2016-07-31 16:12:44,2010-05-22 11:13:09
55507,164,63,298399,5.30,2016-08-01 17:16:36,2010-05-22 11:23:44
55508,186,63,298400,27.90,2016-07-31 18:40:57,2010-05-22 11:36:59
55509,285,1,298401,26.70,2016-08-02 20:11:13,2010-05-22 11:53:22
55510,172,66,298402,26.00,2016-08-04 20:41:49,2010-05-22 12:09:48
55511,40,115,298403,5.40,2016-08-04 21:07:00,2010-05-22 12:25:05
55512,230,63,298404,20.30,2016-08-03 22:39:30,2010-05-22 12:40:41
55513,67,77,298405,63.70,2016-08-01 23:11:07,2010-05-22 12:53:11
55514,34,66,298407,25.00,2016-08-03 00:48:19,2010-05-22 13:04:06
55515,19,119,298408,74.10,2016-08-03 01:12:58,2010-05-22 13:18:44
55516,242,1,298410,41.90,2016-08-04 03:12:44,2010-05-22 13:32:06
55517,443,81,298411,31.60,2016-08-05 04:16:49,2010-05-22 13:46:33
55518,326,75,298413,74.60,2016-08-04 05:59:59,2010-05-22 13:57:52
55519,15,121,298414,49.30,2016-08-01 07:36:13,2010-05-22 14:08:58
55520,532,76,298415,98.80,2016-08-04 08:41:47,2010-05-22 14:23:33
55521,365,62,298416,27.70,2016-08-04 09:15:33,2010-05-22 14:33:53
55522,183,81,298419,26.60,2016-08-02 12:30:04,2010-05-22 14:50:18
55523,129,71,298420,31.80,2016-08-01 13:24:55,2010-05-22 15:02:55
55524,412,67,298421,63.80,2016-08-05 15:04:53,2010-05-22 15:14:55
55525,69,65,298422,86.90,2016-08-02 15:41:59,2010-05-22 15:30:56
55526,64,67,298423,15.20,2016-08-01 16:04:43,2010-05-22 15:44:16
55527,567,4,298424,77.10,2016-08-02 16:42:13,2010-05-22 15:57:02
55528,211,1,298426,65.60,2016-08-01 18:53:57,2010-05-22 16:08:49
55529,402,6,298427,32.50,2016-08-05 19:37:10,2010-05-22 16:23:47
55530,551,21,298429,49.00,2016-08-05 20:59:44,2010-05-22 16:35:52
55531,223,17,298430,13.40,2016-08-01 21:52:27,2010-05-22 16:46:40
55532,341,113,298431,95.50,2016-08-01 22:52:39,2010-05-22 16:59:43
55533,596,4,298432,94.50,2016-08-05 23:22:53,2010-05-22 17:15:07
55534,329,121,298433,92.20,2016-08-04 00:15:40,2010-05-22 17:27:54
